Make,Model,Series launch year,Trim / Version,Year start,Year end,Production start,Production end,New Price,Used price range,Fuel consumption (mpg),Insurance group,Annual road tax,Miles per pound (mpp),Power (bhp),Top Speed (mph),0-60 mph (secs),Torque (Nm),Torque (ft-lb),CO2 Emissions (g/km),Euro Emissions Standard,Miles Per Tank,Fuel Capacity (litres),Weight (kg),Length (mm),Width (mm),Height (mm),Wheelbase (mm),Turning Circle (m),Engine Size (cc),Cylinders,Valves,Fuel Type,Transmission,Gearbox,Drivetrain,Doors,Seats,Luggage Capacity (litres),Unbraked Towing Weight (kg),Braked Towing Weight (kg),EuroNCAP Rating,EuroNCAP Rating description,Adult Occupant,Child Occupant,Pedestrian,New Adult Occupant,New Child Occupant,New Vulnerable Road Users,New Safety Assist,Country,Status,Series (production years start-end),Image URL
BMW,3-Series,Compact 2001 specs,325ti Sport 3d (03),2003,2004,03/01/2003,12/01/2004,"£24,490","£925 - £2,530",31 mpg,33,£360,,189,146,6.9,245,181,215,3,429,63,1480,4262,1941,1408,2725,10,2494,6,24,Petrol,Manual,6 Speed,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,325ti Sport 3d SMG,2003,2004,03/01/2003,12/01/2004,"£25,640","£945 - £2,600",31 mpg,33,£360,,189,146,6.9,245,181,215,4,429,63,1405,4262,1941,1408,2725,10,2494,6,24,Petrol,Automatic,6 Speed SMG,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,325ti Sport 3d Auto (03),2003,2004,03/01/2003,12/01/2004,"£25,710","£945 - £2,600",29 mpg,33,£360,,189,141,7.9,245,181,227,3,401,63,1505,4262,1941,1408,2725,10,2494,6,24,Petrol,Automatic,5 Speed Auto,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,316ti SE 3d (01),2001,2003,08/01/2001,03/01/2003,"£17,635","£585 - £1,535",40 mpg,23,£265,,115,125,10.6,175,-,167,3,554,63,1375,4262,1941,1408,2725,10,1796,4,16,Petrol,Manual,5 Speed,Rear wheel drive,3,5,-,670,1250,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,316ti SE 3d (03),2003,2004,03/01/2003,12/01/2004,"£18,380","£670 - £1,820",40 mpg,23,£265,,113,125,10.6,175,129,170,3,554,63,1375,4262,1941,1408,2725,10,1796,4,16,Petrol,Manual,5 Speed,Rear wheel drive,3,5,310,670,1250,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,316ti SE 3d Auto (01),2001,2003,08/01/2001,03/01/2003,"£18,855","£630 - £1,655",37 mpg,23,£290,,115,122,11.5,175,-,183,3,512,63,1395,4262,1941,1408,2725,10,1796,4,16,Petrol,Automatic,5 Speed Auto,Rear wheel drive,3,5,-,670,1300,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,316ti SE 3d Auto (03),2003,2004,03/01/2003,12/01/2004,"£19,600","£690 - £1,890",36 mpg,23,£330,,113,122,11.5,175,129,190,3,498,63,1395,4262,1941,1408,2725,10,1796,4,16,Petrol,Automatic,5 Speed Auto,Rear wheel drive,3,5,310,670,1300,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,318ti SE 3d (01),2001,2003,09/01/2001,03/01/2003,"£19,205","£590 - £1,555",39 mpg,25,£265,,143,133,9,200,-,175,3,540,63,1300,4262,1751,1408,2725,10,1995,4,16,Petrol,Manual,5 Speed,Rear wheel drive,3,5,310,670,1300,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,318ti SE 3d Auto (01),2001,2003,09/01/2001,03/01/2003,"£20,425","£630 - £1,680",35 mpg,25,£330,,143,131,9.9,200,-,191,3,485,63,1320,4262,1751,1408,2725,10,1995,4,16,Petrol,Automatic,5 Speed Auto,Rear wheel drive,3,5,310,670,1400,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,318ti SE 3d (03),2003,2004,03/01/2003,12/01/2004,"£19,955","£705 - £1,925",38 mpg,25,£290,,140,133,9,200,148,180,3,526,63,1300,4262,1941,1408,2725,10,1995,4,16,Petrol,Manual,5 Speed,Rear wheel drive,3,5,310,670,1300,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,318ti SE 3d Auto (03),2003,2004,03/01/2003,12/01/2004,"£21,175","£725 - £1,975",35 mpg,25,£330,,140,131,9.9,200,148,194,3,485,63,1320,4262,1941,1408,2725,10,1995,4,16,Petrol,Automatic,5 Speed Auto,Rear wheel drive,3,5,310,670,1400,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,320td SE 3d (01),2001,2003,09/01/2001,03/01/2003,"£20,755","£565 - £1,475",49 mpg,27,£180 - £220,,150,133,8.6,330,-,153,3,679,63,1395,4262,1751,1408,2725,10,1995,4,16,Diesel,Manual,5 Speed,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,320td SE 3d (03),2003,2004,03/01/2003,12/01/2004,"£21,890","£425 - £1,190",49 mpg,27,£220,,147,133,8.6,330,243,153,4,679,63,1395,4262,1941,1408,2725,10,1995,4,16,Diesel,Manual,6 Speed,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,320td SE 3d Auto (01),2001,2003,09/01/2001,03/01/2003,"£21,975","£585 - £1,550",40 mpg,27,£290,,150,131,8.8,330,-,185,3,554,63,1430,4262,1751,1408,2725,10,1995,4,16,Diesel,Automatic,5 Speed Auto,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,320td SE 3d Auto (03),2003,2004,03/01/2003,12/01/2004,"£23,110","£440 - £1,240",40 mpg,27,£290,,147,131,8.8,330,243,185,3,554,63,1430,4262,1941,1408,2725,10,1995,4,16,Diesel,Automatic,5 Speed Auto,Rear wheel drive,3,5,310,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
BMW,3-Series,Compact 2001 specs,325ti SE 3d (01),2001,2003,08/01/2001,03/01/2003,"£22,485","£1,240 - £3,275",31 mpg,33,£360,,192,146,6.9,245,-,215,3,429,63,1480,4262,1941,1408,2725,10,2494,6,24,Petrol,Manual,5 Speed,Rear wheel drive,3,5,-,720,1600,,,,,,,,,,Germany,discontinued,BMW 3-Series Compact (2001 - 2004),https://parkers-images.bauersecure.com/pagefiles/203752/cut-out/bmw_3series_compact.jpg
